serotype	study	gene1	gene2	true_rho_ijg1g2	true_nu_j	true_r_i	carriage_samples	surveillance_population	time_interval	true_nu_g1	true_nu_g2	carriage	disease	rho	rho_lower	rho_upper	gamma	gamma_lower	gamma_upper	nu_j	nu_j_lower	nu_j_upper	nu_g1	nu_g1_lower	nu_g1_upper	nu_g2	nu_g2_lower	nu_g2_upper	rho_diff	nu_j_diff	nu_g1_diff	nu_g2_diff	r_diff
Serotype_3	Population_A	Gene1_A	Gene2_A	0.0158902276190929	0.00166667292466383	1	955	72100	1	0.290397135415241	13.689437742639	17	4	0.0214066439140467	0.014065798069642	0.0322196824738999	1	1	1	0.000554563682177939	0.000123960831996572	0.000909565182922438	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.347157789503627	0.667263040053407	1.95470411528931	0.945621357081771	0
Serotype_4	Population_A	Gene1_A	Gene2_A	0.0133766027982347	0.000624277781675576	1	955	72100	1	0.290397135415241	13.689437742639	13	5	0.0123895342043468	0.0063971279868485	0.0220520176211744	1	1	1	0.000199998142726184	4.49581194082126e-05	0.000335248917767774	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0737906783042196	0.679632771505363	1.95470411528931	0.945621357081771	0
Serotype_5	Population_A	Gene1_A	Gene2_A	0.0481973820948042	0.000361271220343049	1	955	72100	1	0.290397135415241	13.689437742639	38	6	0.0488324535308514	0.0362589145107945	0.0636132550648175	1	1	1	0.00012612052477599	3.1802123625683e-05	0.000196267977340933	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0131764715933741	0.650897946821695	1.95470411528931	0.945621357081771	0
Serotype_6	Population_A	Gene1_A	Gene2_A	0.0351819290430285	0.0551160483973277	1	955	72100	1	0.290397135415241	13.689437742639	24	573	0.0399904654369256	0.0317950213176182	0.0504743694231518	1	1	1	0.0178907825933877	0.00421580026298519	0.0302183325816193	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.13667631436628	0.675397944634667	1.95470411528931	0.945621357081771	0
Serotype_7	Population_A	Gene1_A	Gene2_A	0.00204682376934215	1.69363031133799e-05	1	955	72100	1	0.290397135415241	13.689437742639	2	0	0.00391529361390937	0.0011908578424838	0.00909940165401217	1	1	1	5.60663379305564e-06	1.34812828513622e-06	9.24409365995963e-06	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.912863077199726	0.668957637595283	1.95470411528931	0.945621357081771	0
Serotype_8	Population_A	Gene1_A	Gene2_A	0.0261694009066559	0.00609865355644351	1	955	72100	1	0.290397135415241	13.689437742639	27	51	0.0302328637215687	0.0198300016184991	0.0430404794723286	1	1	1	0.00213894601638782	0.000482998186885177	0.00343976466879048	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.155275347319061	0.649275697235184	1.95470411528931	0.945621357081771	0
Serotype_9	Population_A	Gene1_A	Gene2_A	0.0317030120640993	0.00768771721786772	1	955	72100	1	0.290397135415241	13.689437742639	29	63	0.0371333387117748	0.0274600275862615	0.0499825926459204	1	1	1	0.00264953168011186	0.000589270333507018	0.00442013430805786	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.171287404385933	0.655355210783008	1.95470411528931	0.945621357081771	0
Serotype_10	Population_A	Gene1_A	Gene2_A	0.0216411999543197	0.00915736905140876	1	955	72100	1	0.290397135415241	13.689437742639	29	55	0.020964872862674	0.012385226442601	0.0302406057210894	1	1	1	0.00297261777180693	0.000698741795686531	0.00470336999621085	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.03125182952301	0.675385172846165	1.95470411528931	0.945621357081771	0
Serotype_11	Population_A	Gene1_A	Gene2_A	0.0176143828430213	0.00522944348484999	1	955	72100	1	0.290397135415241	13.689437742639	12	20	0.0162497718029308	0.00997086834807091	0.0245359274753346	1	1	1	0.00176940017251243	0.000403680506561815	0.00290392827560004	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0774714080108189	0.661646563800051	1.95470411528931	0.945621357081771	0
Serotype_12	Population_A	Gene1_A	Gene2_A	0.0293468654039316	0.00171333895893638	1	955	72100	1	0.290397135415241	13.689437742639	25	14	0.0254647426388891	0.0175204176979357	0.0364791337726791	1	1	1	0.00055845272533148	0.000132264224204295	0.000948092895737546	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.13228406889829	0.674055899786367	1.95470411528931	0.945621357081771	0
Serotype_13	Population_A	Gene1_A	Gene2_A	0.0276714506442659	0.0211797975556686	1	955	72100	1	0.290397135415241	13.689437742639	24	187	0.0266013535632466	0.0180609871047655	0.0375193112314385	1	1	1	0.00676909678429825	0.00169302637052419	0.0123386936259592	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0386715208673403	0.680398418988356	1.95470411528931	0.945621357081771	0
Serotype_14	Population_A	Gene1_A	Gene2_A	0.0118981225183234	1.51053280711885e-05	1	955	72100	1	0.290397135415241	13.689437742639	13	0	0.0118753759555617	0.00641334098924868	0.0206457398421111	1	1	1	5.50756160228851e-06	1.36103573597642e-06	9.10729089489412e-06	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.00191177748645909	0.635389474738155	1.95470411528931	0.945621357081771	0
Serotype_15	Population_A	Gene1_A	Gene2_A	0.0319126697140746	0.00159293845675666	1	955	72100	1	0.290397135415241	13.689437742639	27	20	0.026751316980403	0.0162034813123251	0.0392005821802347	1	1	1	0.000519324544710631	0.000124003940215171	0.000856596676435691	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.161733655626913	0.673983296399275	1.95470411528931	0.945621357081771	0
Serotype_16	Population_A	Gene1_A	Gene2_A	0.0273286697803997	2.15697089724176e-05	1	955	72100	1	0.290397135415241	13.689437742639	35	0	0.0347589440985653	0.0233752027587552	0.0493904378603444	1	1	1	7.51292756584769e-06	1.7543616067229e-06	1.22291436821368e-05	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.271885692859252	0.651690823670597	1.95470411528931	0.945621357081771	0
Serotype_17	Population_A	Gene1_A	Gene2_A	0.00319742342690006	4.96360232812137e-05	1	955	72100	1	0.290397135415241	13.689437742639	2	0	0.00715555380040471	0.00393791914139939	0.0139808046693605	1	1	1	1.80120067442047e-05	4.1158897180695e-06	2.98782878905211e-05	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	1.23791248297136	0.637118254978701	1.95470411528931	0.945621357081771	0
Serotype_18	Population_A	Gene1_A	Gene2_A	0.0461338208056986	0.0284992836819387	1	955	72100	1	0.290397135415241	13.689437742639	49	386	0.0492470101640034	0.0379089329408434	0.0625489401862372	1	1	1	0.00909348338695099	0.00209563043879739	0.0152626137323843	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0674817152348279	0.680922387789208	1.95470411528931	0.945621357081771	0
Serotype_19	Population_A	Gene1_A	Gene2_A	0.0492606148705818	0.00499501697873601	1	955	72100	1	0.290397135415241	13.689437742639	55	87	0.0534234526659376	0.0417380271387985	0.0669971065354778	1	1	1	0.00152220098426903	0.000371625221175467	0.00255135232966687	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0845064115884974	0.695256094073534	1.95470411528931	0.945621357081771	0
Serotype_20	Population_A	Gene1_A	Gene2_A	0.0123245313880034	0.0261759830892973	1	955	72100	1	0.290397135415241	13.689437742639	12	95	0.0140796569200402	0.00892433126849868	0.0206923298294499	1	1	1	0.00869631742482438	0.00214000721466035	0.0141413491040723	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.14240910885628	0.667774944873795	1.95470411528931	0.945621357081771	0
Serotype_1	Population_B	Gene1_A	Gene2_A	0.0304442405817099	0.00192366131736158	0.438525533254239	965	375151	1	0.290397135415241	13.689437742639	23	35	0.0199558757754538	0.0124230587951089	0.0299246885480767	0.446742791329538	0.388430085081044	0.518608299032217	0.000595208865240987	0.000146467132101535	0.000957909423889426	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.34451063997166	0.690585416534054	1.95470411528931	0.945621357081771	0.0187383799851268
Serotype_2	Population_B	Gene1_A	Gene2_A	0.0414001481141895	7.10537281277665e-05	0.438525533254239	965	375151	1	0.290397135415241	13.689437742639	36	0	0.042893023800818	0.030594867829415	0.0547088021239911	0.446742791329538	0.388430085081044	0.518608299032217	2.3070337469269e-05	5.23671606863878e-06	3.70727446095238e-05	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0360596701854995	0.675311372433763	1.95470411528931	0.945621357081771	0.0187383799851268
Serotype_3	Population_B	Gene1_A	Gene2_A	0.0393139221821912	0.00166667292466383	0.438525533254239	965	375151	1	0.290397135415241	13.689437742639	44	42	0.0406814028148277	0.0294094680500358	0.0553809211810013	0.446742791329538	0.388430085081044	0.518608299032217	0.000554563682177939	0.000123960831996572	0.000909565182922438	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0347836226133649	0.667263040053407	1.95470411528931	0.945621357081771	0.0187383799851268
Serotype_4	Population_B	Gene1_A	Gene2_A	0.0206521229702048	0.000624277781675576	0.438525533254239	965	375151	1	0.290397135415241	13.689437742639	28	8	0.0183081471843686	0.011953888142042	0.028966167591218	0.446742791329538	0.388430085081044	0.518608299032217	0.000199998142726184	4.49581194082126e-05	0.000335248917767774	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.113498054859438	0.679632771505363	1.95470411528931	0.945621357081771	0.0187383799851268
Serotype_5	Population_B	Gene1_A	Gene2_A	0.0163481434574351	0.000361271220343049	0.438525533254239	965	375151	1	0.290397135415241	13.689437742639	15	5	0.0138470719386797	0.00814556665854004	0.0221534624226153	0.446742791329538	0.388430085081044	0.518608299032217	0.00012612052477599	3.1802123625683e-05	0.000196267977340933	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.15298810689222	0.650897946821695	1.95470411528931	0.945621357081771	0.0187383799851268
Serotype_6	Population_B	Gene1_A	Gene2_A	0.0117069908883423	0.0551160483973277	0.438525533254239	965	375151	1	0.290397135415241	13.689437742639	13	416	0.0113748893683043	0.0078246100030877	0.0160467553642589	0.446742791329538	0.388430085081044	0.518608299032217	0.0178907825933877	0.00421580026298519	0.0302183325816193	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0283677952093258	0.675397944634667	1.95470411528931	0.945621357081771	0.0187383799851268
Serotype_7	Population_B	Gene1_A	Gene2_A	0.00736495895544067	1.69363031133799e-05	0.438525533254239	965	375151	1	0.290397135415241	13.689437742639	7	0	0.00776824320860841	0.00345284063108867	0.0147804454820931	0.446742791329538	0.388430085081044	0.518608299032217	5.60663379305564e-06	1.34812828513622e-06	9.24409365995963e-06	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0547571623423411	0.668957637595283	1.95470411528931	0.945621357081771	0.0187383799851268
Serotype_8	Population_B	Gene1_A	Gene2_A	0.0483447378268465	0.00609865355644351	0.438525533254239	965	375151	1	0.290397135415241	13.689437742639	37	196	0.0425160405510417	0.03281621986464	0.0544254231770524	0.446742791329538	0.388430085081044	0.518608299032217	0.00213894601638782	0.000482998186885177	0.00343976466879048	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.120565288753475	0.649275697235184	1.95470411528931	0.945621357081771	0.0187383799851268
Serotype_9	Population_B	Gene1_A	Gene2_A	0.0458094580215402	0.00768771721786772	0.438525533254239	965	375151	1	0.290397135415241	13.689437742639	57	252	0.0472621274773225	0.0368426858804741	0.0610219400814713	0.446742791329538	0.388430085081044	0.518608299032217	0.00264953168011186	0.000589270333507018	0.00442013430805786	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0317111251370679	0.655355210783008	1.95470411528931	0.945621357081771	0.0187383799851268
Serotype_10	Population_B	Gene1_A	Gene2_A	0.0154266498167999	0.00915736905140876	0.438525533254239	965	375151	1	0.290397135415241	13.689437742639	14	85	0.0169009958787654	0.010157766029936	0.0247787977539872	0.446742791329538	0.388430085081044	0.518608299032217	0.00297261777180693	0.000698741795686531	0.00470336999621085	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.09557137028935	0.675385172846165	1.95470411528931	0.945621357081771	0.0187383799851268
Serotype_11	Population_B	Gene1_A	Gene2_A	0.0051391840679571	0.00522944348484999	0.438525533254239	965	375151	1	0.290397135415241	13.689437742639	2	23	0.0057728301564874	0.0021426230334876	0.0115818254995093	0.446742791329538	0.388430085081044	0.518608299032217	0.00176940017251243	0.000403680506561815	0.00290392827560004	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.123297021502127	0.661646563800051	1.95470411528931	0.945621357081771	0.0187383799851268
Serotype_12	Population_B	Gene1_A	Gene2_A	0.0453350766096264	0.00171333895893638	0.438525533254239	965	375151	1	0.290397135415241	13.689437742639	47	48	0.0410443319394479	0.0285111804563946	0.0540463118853591	0.446742791329538	0.388430085081044	0.518608299032217	0.00055845272533148	0.000132264224204295	0.000948092895737546	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0946451399459504	0.674055899786367	1.95470411528931	0.945621357081771	0.0187383799851268
Serotype_13	Population_B	Gene1_A	Gene2_A	0.00767883700318635	0.0211797975556686	0.438525533254239	965	375151	1	0.290397135415241	13.689437742639	8	124	0.00708598990511437	0.00362269914583236	0.012170053228043	0.446742791329538	0.388430085081044	0.518608299032217	0.00676909678429825	0.00169302637052419	0.0123386936259592	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0772053239085514	0.680398418988356	1.95470411528931	0.945621357081771	0.0187383799851268
Serotype_14	Population_B	Gene1_A	Gene2_A	0.0413290262105875	1.51053280711885e-05	0.438525533254239	965	375151	1	0.290397135415241	13.689437742639	47	0	0.0420807323950625	0.0302239884138721	0.056574197709057	0.446742791329538	0.388430085081044	0.518608299032217	5.50756160228851e-06	1.36103573597642e-06	9.10729089489412e-06	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0181883352548593	0.635389474738155	1.95470411528931	0.945621357081771	0.0187383799851268
Serotype_15	Population_B	Gene1_A	Gene2_A	0.0325935263419524	0.00159293845675666	0.438525533254239	965	375151	1	0.290397135415241	13.689437742639	39	30	0.0229990902857266	0.015504417548044	0.0336940681599143	0.446742791329538	0.388430085081044	0.518608299032217	0.000519324544710631	0.000124003940215171	0.000856596676435691	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.294366309296102	0.673983296399275	1.95470411528931	0.945621357081771	0.0187383799851268
Serotype_16	Population_B	Gene1_A	Gene2_A	0.0306206533336081	2.15697089724176e-05	0.438525533254239	965	375151	1	0.290397135415241	13.689437742639	24	1	0.0349436131684452	0.0237072273520854	0.047249525541253	0.446742791329538	0.388430085081044	0.518608299032217	7.51292756584769e-06	1.7543616067229e-06	1.22291436821368e-05	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.141177909815934	0.651690823670597	1.95470411528931	0.945621357081771	0.0187383799851268
Serotype_17	Population_B	Gene1_A	Gene2_A	0.0333546431618743	4.96360232812137e-05	0.438525533254239	965	375151	1	0.290397135415241	13.689437742639	25	3	0.0385853945716615	0.0286026062710366	0.0504888192888774	0.446742791329538	0.388430085081044	0.518608299032217	1.80120067442047e-05	4.1158897180695e-06	2.98782878905211e-05	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.156822286612444	0.637118254978701	1.95470411528931	0.945621357081771	0.0187383799851268
Serotype_18	Population_B	Gene1_A	Gene2_A	0.0406014409963973	0.0284992836819387	0.438525533254239	965	375151	1	0.290397135415241	13.689437742639	54	746	0.0423620661820808	0.033718090612709	0.0517994648935124	0.446742791329538	0.388430085081044	0.518608299032217	0.00909348338695099	0.00209563043879739	0.0152626137323843	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.043363613272734	0.680922387789208	1.95470411528931	0.945621357081771	0.0187383799851268
Serotype_19	Population_B	Gene1_A	Gene2_A	0.00417001257883385	0.00499501697873601	0.438525533254239	965	375151	1	0.290397135415241	13.689437742639	4	14	0.00744640338606518	0.00331694714999068	0.0149991330728762	0.446742791329538	0.388430085081044	0.518608299032217	0.00152220098426903	0.000371625221175467	0.00255135232966687	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.785702859473766	0.695256094073534	1.95470411528931	0.945621357081771	0.0187383799851268
