serotype	study	true_rho_ij	true_psi_j	true_dur_j	true_r_i	carriage_samples	surveillance_population	time_interval	carriage	disease	rho	rho_lower	rho_upper	gamma	gamma_lower	gamma_upper	psi	psi_lower	psi_upper	dur	dur_lower	dur_upper	rho_diff	psi_diff	dur_diff	r_diff	true_nu_j	nu	nu_diff
Serotype_6	Population_D	0.0351819290430285	0.474894993383791	0.092042313166894	3.64302469360496	1395	126564	1	49	83809	0.0316910557797004	0.0261489401324676	0.036483307062809	3.99553430108314	2.4076777803117	4.779709156745	2.44148930611733	1.12741371983216	5.87457991748164	0.474119197201897	0.224746335576902	0.761605766523999	0.0992234751840538	4.14111401495492	4.1511004112012	0.0967628926855724	5.15952910182403	5.14952636494417	0.00193869182292789
Serotype_7	Population_D	0.00204682376934215	1.93207184667791e-05	0.662816974613816	3.64302469360496	1395	126564	1	1	0	0.00133413857207559	0.000197040030306806	0.00434603238953551	3.99553430108314	2.4076777803117	4.779709156745	1.43658899947855e-05	1.00596662423523e-05	2.4103159747097e-05	0.665270040851875	0.333058738085094	0.786597784468002	0.348190795876685	0.256451564185519	0.00370097075363644	0.0967628926855724	2.91494020321917e-05	2.15940732524045e-05	0.259193268233883
Serotype_8	Population_D	0.0261694009066559	0.030306965465654	0.247399480966851	3.64302469360496	1395	126564	1	28	1496	0.0238997523818585	0.0194078447929703	0.0310016123111059	3.99553430108314	2.4076777803117	4.779709156745	0.0655834105764385	0.0159513474984045	0.127895461657858	0.534777386338499	0.177701879864671	0.720770423091998	0.0867290975782408	1.16397153488568	1.16159461712918	0.0967628926855724	0.122502138433002	0.122636843389122	0.00109961309935537
Serotype_9	Population_D	0.0317030120640993	0.0404805822042693	0.231057922495529	3.64302469360496	1395	126564	1	41	2553	0.029426221329522	0.0231214415368678	0.0340547218066303	3.99553430108314	2.4076777803117	4.779709156745	0.0863680446350246	0.013785406302247	0.140946971672591	0.492231529077494	0.0782463802963372	0.697680011823158	0.0718162277443531	1.13356725452223	1.1303382448919	0.0967628926855724	0.175196685606193	0.175462235824043	0.0015157262646324
Serotype_10	Population_D	0.0216411999543197	0.0503748071240825	0.218712258478627	3.64302469360496	1395	126564	1	37	2317	0.0215836358430057	0.0185268465742462	0.0289081553691187	3.99553430108314	2.4076777803117	4.779709156745	0.112365811457848	0.0575793850115744	0.154077000967888	0.53032511877939	0.250170465906758	0.710837821106598	0.00265993158584452	1.23059536845612	1.42476175075123	0.0967628926855724	0.23032457108025	0.211880990507243	0.0800764785385442
Serotype_11	Population_D	0.0176143828430213	0.0250074461545483	0.258250985492486	3.64302469360496	1395	126564	1	28	807	0.0168065804155045	0.012823209059348	0.0336191567909116	3.99553430108314	2.4076777803117	4.779709156745	0.046730666685633	0.00899029544232778	0.0716670684432252	0.483165295384976	0.10169128217959	0.682193038382711	0.0458603877703781	0.868670091173379	0.870913655812684	0.0967628926855724	0.0968338847066116	0.0967177633244519	0.00119918128361224
Serotype_12	Population_D	0.0293468654039316	0.00619874987881543	0.337000465334859	3.64302469360496	1395	126564	1	36	248	0.0270450026958968	0.0221092185938818	0.0330092721183712	3.99553430108314	2.4076777803117	4.779709156745	0.00674733258012203	0.00160105521836415	0.0126935919486622	0.40374941309904	0.0906047978837178	0.679714461805014	0.0784364079894674	0.088498925110918	0.198067820760595	0.0967628926855724	0.0183938911557765	0.0167116839336851	0.0914546687182673
Serotype_13	Population_D	0.0276714506442659	0.143681964011969	0.159537706745323	3.64302469360496	1395	126564	1	30	11651	0.0265095200544916	0.019772154567652	0.0313358849243974	3.99553430108314	2.4076777803117	4.779709156745	0.421620938994941	0.178302596741285	0.675058804515755	0.452829500595997	0.209046445185838	0.655084721698364	0.0419902304621331	1.93440406312806	1.8383854189334	0.0967628926855724	0.900614449982881	0.931080988407381	0.0338286138148009
Serotype_14	Population_D	0.0118981225183234	1.6746062302669e-05	0.670891348656733	3.64302469360496	1395	126564	1	17	1	0.0131042234249625	0.00808025129011254	0.0199448318315652	3.99553430108314	2.4076777803117	4.779709156745	1.63010786591029e-05	1.06103412220412e-05	2.55741761194961e-05	0.685111627966979	0.383127757025206	0.787563993750522	0.101369010512519	0.0265724344937562	0.0211960988000787	0.0967628926855724	2.49609155583809e-05	2.37933177509704e-05	0.0467770424798565
Serotype_15	Population_D	0.0319126697140746	0.0056591179581473	0.342142662964761	3.64302469360496	1395	126564	1	41	237	0.0291298415534732	0.0235489678354432	0.059812369231413	3.99553430108314	2.4076777803117	4.779709156745	0.00420881520207079	0.000918167274135638	0.0126952500488838	0.433858422258586	0.0548444813125066	0.749756286892406	0.0872013587560817	0.256277173722549	0.268062914163004	0.0967628926855724	0.0165402288890531	0.0097008954676055	0.413496903055199
Serotype_16	Population_D	0.0273286697803997	2.61399863717828e-05	0.645750303613022	3.64302469360496	1395	126564	1	39	2	0.029210364051345	0.0213052189800929	0.0385132425930521	3.99553430108314	2.4076777803117	4.779709156745	1.79973200875276e-05	1.03857823838541e-05	3.69822809258819e-05	0.519426999540116	0.304099845242331	0.792974396123896	0.068854221082319	0.311502315588233	0.195622523700132	0.0967628926855724	4.04800218064592e-05	3.4648410851692e-05	0.144061457838362
Serotype_17	Population_D	0.00319742342690006	7.4087719082726e-05	0.586932990816422	3.64302469360496	1395	126564	1	4	0	0.00323439780361588	0.00112170152527743	0.00684803967628854	3.99553430108314	2.4076777803117	4.779709156745	5.62393347757155e-05	1.39881547952752e-05	0.000103660321764794	0.55933575409097	0.119074022386524	0.763236196481638	0.0115638036566423	0.240908810906719	0.047019399415706	0.0967628926855724	0.000126228581868725	0.000100546647276492	0.203455780077931
Serotype_18	Population_D	0.0461338208056986	0.208229583481492	0.138589484046679	3.64302469360496	1395	126564	1	51	31962	0.0469924973317389	0.0394119739825524	0.0538266057705085	3.99553430108314	2.4076777803117	4.779709156745	0.471870613229359	0.164420900978387	1.2383757633026	0.358729830819665	0.125896955416013	0.600575815311494	0.0186127338044849	1.26610746340613	1.58843470907821	0.0967628926855724	1.5024919452861	1.31539273483662	0.124525932426113
Serotype_19	Population_D	0.0492606148705818	0.0236140898293255	0.261487742571626	3.64302469360496	1395	126564	1	65	2079	0.0472307807486248	0.0388922928273209	0.0556740781254924	3.99553430108314	2.4076777803117	4.779709156745	0.0531315499435582	0.0179969369767855	0.0786949342037219	0.593448145958433	0.213272227711649	0.675730041203207	0.0412060248799115	1.24999355586324	1.2695065555353	0.0967628926855724	0.0903066797590225	0.0895302315887254	0.00859790407939948
Serotype_20	Population_D	0.0123245313880034	0.187231428918609	0.144590762269218	3.64302469360496	1395	126564	1	15	7349	0.0113613425247595	0.00911112523646057	0.0150247048410135	3.99553430108314	2.4076777803117	4.779709156745	0.596851709560383	0.119347138311881	0.920015121247482	0.45859387663732	0.0941706833112999	0.668483864753588	0.0781521692728598	2.18777522025877	2.17166788140623	0.0967628926855724	1.29490588458202	1.30148207371815	0.00507850741465471
Serotype_1	Population_E	0.0304442405817099	0.00716408557547464	0.328829100565053	1436.68464604083	853	166373	1	28	159266	0.0284131695806559	0.0226624547651654	0.032553928286693	1571.00857150438	1177.41972062537	1989.78690876392	0.011172521640546	0.00151436392429587	0.0149114070733541	0.595430054265418	0.0693806845875837	0.699450919571088	0.0667144577182935	0.559518171976298	0.81075839468661	0.093495761810859	0.0217866531981628	0.018763785201151	0.138748616848905
Serotype_2	Population_E	0.0414001481141895	0.000116006837469496	0.561617133638356	1436.68464604083	853	166373	1	45	2035	0.0456087781379383	0.0369084650503345	0.0713336657580872	1571.00857150438	1177.41972062537	1989.78690876392	0.00010053595299979	1.90602459734839e-05	0.000149367639875658	0.6398690213912	0.11390834172884	0.75934421166716	0.101657366349042	0.133361832864159	0.139333156105656	0.093495761810859	0.000206558579717756	0.00015711958172503	0.239346136385525
Serotype_3	Population_E	0.0393139221821912	0.005988429972616	0.33894931320101	1436.68464604083	853	166373	1	29	166201	0.0348779331564528	0.0261901198268004	0.0409768674938594	1571.00857150438	1177.41972062537	1989.78690876392	0.0081403661962078	0.00277382556597919	0.0139988267401177	0.47064363122005	0.160475751636983	0.758351223485396	0.112835066549219	0.359348983528607	0.388536907702598	0.093495761810859	0.0176676268084503	0.0172962421165788	0.0210206325896548
Serotype_4	Population_E	0.0206521229702048	0.00175477867541166	0.408251094748266	1436.68464604083	853	166373	1	16	21410	0.0223456092556736	0.0180765471903003	0.0306680357609678	1571.00857150438	1177.41972062537	1989.78690876392	0.00237688150159498	0.000963998346291623	0.00296052121742527	0.673387287639253	0.263294140391134	0.76294369704275	0.08200059083088	0.354519253567619	0.649443923853955	0.093495761810859	0.00429828284108751	0.00352973919351493	0.178802483686283
Serotype_5	Population_E	0.0163481434574351	0.000885710325422622	0.446852078009397	1436.68464604083	853	166373	1	15	7649	0.0165248844661783	0.013323462286994	0.0314297612247133	1571.00857150438	1177.41972062537	1989.78690876392	0.000580963563335738	0.000116809495067827	0.00146916318271564	0.6246963716431	0.066142671313868	0.746039414432896	0.0108110752271878	0.344070463378049	0.397993659167818	0.093495761810859	0.00198211079014832	0.00092999349717314	0.53080650093048
Serotype_6	Population_E	0.0117069908883423	0.474894993383791	0.092042313166894	1436.68464604083	853	166373	1	6	14441614	0.0104624795899258	0.00797970971387323	0.0116894627407053	1571.00857150438	1177.41972062537	1989.78690876392	2.44148930611733	1.12741371983216	5.87457991748164	0.474119197201897	0.224746335576902	0.761605766523999	0.106304968568461	4.14111401495492	4.1511004112012	0.093495761810859	5.15952910182403	5.14952636494417	0.00193869182292789
Serotype_7	Population_E	0.00736495895544067	1.93207184667791e-05	0.662816974613816	1436.68464604083	853	166373	1	4	53	0.00787940391940842	0.00515220160487589	0.0126317826212404	1571.00857150438	1177.41972062537	1989.78690876392	1.43658899947855e-05	1.00596662423523e-05	2.4103159747097e-05	0.665270040851875	0.333058738085094	0.786597784468002	0.0698503504337551	0.256451564185519	0.00370097075363644	0.093495761810859	2.91494020321917e-05	2.15940732524045e-05	0.259193268233883
Serotype_8	Population_E	0.0483447378268465	0.030306965465654	0.247399480966851	1436.68464604083	853	166373	1	30	1414454	0.0432064119740787	0.0347997574437134	0.0520748759349559	1571.00857150438	1177.41972062537	1989.78690876392	0.0655834105764385	0.0159513474984045	0.127895461657858	0.534777386338499	0.177701879864671	0.720770423091998	0.10628511154971	1.16397153488568	1.16159461712918	0.093495761810859	0.122502138433002	0.122636843389122	0.00109961309935537
Serotype_9	Population_E	0.0458094580215402	0.0404805822042693	0.231057922495529	1436.68464604083	853	166373	1	31	1920073	0.0420115885005707	0.0302519253416592	0.0487165412973398	1571.00857150438	1177.41972062537	1989.78690876392	0.0863680446350246	0.013785406302247	0.140946971672591	0.492231529077494	0.0782463802963372	0.697680011823158	0.082905794676368	1.13356725452223	1.1303382448919	0.093495761810859	0.175196685606193	0.175462235824043	0.0015157262646324
Serotype_10	Population_E	0.0154266498167999	0.0503748071240825	0.218712258478627	1436.68464604083	853	166373	1	16	849725	0.0150319666597797	0.0123397044137255	0.0185917947668371	1571.00857150438	1177.41972062537	1989.78690876392	0.112365811457848	0.0575793850115744	0.154077000967888	0.53032511877939	0.250170465906758	0.710837821106598	0.0255845022546893	1.23059536845612	1.42476175075123	0.093495761810859	0.23032457108025	0.211880990507243	0.0800764785385442
Serotype_11	Population_E	0.0051391840679571	0.0250074461545483	0.258250985492486	1436.68464604083	853	166373	1	0	118776	0.00475903035851658	0.00360748273086612	0.00694159102554071	1571.00857150438	1177.41972062537	1989.78690876392	0.046730666685633	0.00899029544232778	0.0716670684432252	0.483165295384976	0.10169128217959	0.682193038382711	0.0739716080244702	0.868670091173379	0.870913655812684	0.093495761810859	0.0968338847066116	0.0967177633244519	0.00119918128361224
Serotype_12	Population_E	0.0453350766096264	0.00619874987881543	0.337000465334859	1436.68464604083	853	166373	1	34	199797	0.0418536278876189	0.032104702753744	0.0483305857092218	1571.00857150438	1177.41972062537	1989.78690876392	0.00674733258012203	0.00160105521836415	0.0126935919486622	0.40374941309904	0.0906047978837178	0.679714461805014	0.0767937099122106	0.088498925110918	0.198067820760595	0.093495761810859	0.0183938911557765	0.0167116839336851	0.0914546687182673
Serotype_13	Population_E	0.00767883700318635	0.143681964011969	0.159537706745323	1436.68464604083	853	166373	1	6	1652139	0.00707917546004816	0.00471836363332452	0.00870428736026729	1571.00857150438	1177.41972062537	1989.78690876392	0.421620938994941	0.178302596741285	0.675058804515755	0.452829500595997	0.209046445185838	0.655084721698364	0.078092755828696	1.93440406312806	1.8383854189334	0.093495761810859	0.900614449982881	0.931080988407381	0.0338286138148009
Serotype_14	Population_E	0.0413290262105875	1.6746062302669e-05	0.670891348656733	1436.68464604083	853	166373	1	32	223	0.0337218140853968	0.0260078033573576	0.0436370358221279	1571.00857150438	1177.41972062537	1989.78690876392	1.63010786591029e-05	1.06103412220412e-05	2.55741761194961e-05	0.685111627966979	0.383127757025206	0.787563993750522	0.184064635020166	0.0265724344937562	0.0211960988000787	0.093495761810859	2.49609155583809e-05	2.37933177509704e-05	0.0467770424798565
Serotype_15	Population_E	0.0325935263419524	0.0056591179581473	0.342142662964761	1436.68464604083	853	166373	1	27	128942	0.0296101418998462	0.0250502003305797	0.0585225070772897	1571.00857150438	1177.41972062537	1989.78690876392	0.00420881520207079	0.000918167274135638	0.0126952500488838	0.433858422258586	0.0548444813125066	0.749756286892406	0.0915330366774749	0.256277173722549	0.268062914163004	0.093495761810859	0.0165402288890531	0.0097008954676055	0.413496903055199
Serotype_16	Population_E	0.0306206533336081	2.61399863717828e-05	0.645750303613022	1436.68464604083	853	166373	1	28	284	0.030565995668376	0.0244029587501998	0.0382312132443229	1571.00857150438	1177.41972062537	1989.78690876392	1.79973200875276e-05	1.03857823838541e-05	3.69822809258819e-05	0.519426999540116	0.304099845242331	0.792974396123896	0.00178499343683504	0.311502315588233	0.195622523700132	0.093495761810859	4.04800218064592e-05	3.4648410851692e-05	0.144061457838362
Serotype_17	Population_E	0.0333546431618743	7.4087719082726e-05	0.586932990816422	1436.68464604083	853	166373	1	23	1042	0.0348295656615332	0.0262241163221733	0.0453013687144775	1571.00857150438	1177.41972062537	1989.78690876392	5.62393347757155e-05	1.39881547952752e-05	0.000103660321764794	0.55933575409097	0.119074022386524	0.763236196481638	0.0442194057511257	0.240908810906719	0.047019399415706	0.093495761810859	0.000126228581868725	0.000100546647276492	0.203455780077931
Serotype_18	Population_E	0.0406014409963973	0.208229583481492	0.138589484046679	1436.68464604083	853	166373	1	37	14589214	0.0410892325200268	0.0303074873589204	0.0461703189946331	1571.00857150438	1177.41972062537	1989.78690876392	0.471870613229359	0.164420900978387	1.2383757633026	0.358729830819665	0.125896955416013	0.600575815311494	0.012014143135285	1.26610746340613	1.58843470907821	0.093495761810859	1.5024919452861	1.31539273483662	0.124525932426113
Serotype_19	Population_E	0.00417001257883385	0.0236140898293255	0.261487742571626	1436.68464604083	853	166373	1	1	90192	0.00392108849209559	0.00289815442671669	0.0047319445613728	1571.00857150438	1177.41972062537	1989.78690876392	0.0531315499435582	0.0179969369767855	0.0786949342037219	0.593448145958433	0.213272227711649	0.675730041203207	0.0596938455298072	1.24999355586324	1.2695065555353	0.093495761810859	0.0903066797590225	0.0895302315887254	0.00859790407939948
