serotype	study	true_rho_ij	true_nu_j	true_r_i	carriage_samples	surveillance_population	time_interval	carriage	disease	rho	rho_lower	rho_upper	gamma	gamma_lower	gamma_upper	nu	nu_lower	nu_upper	rho_diff	nu_diff	r_diff
Serotype_2	Population_S	0.0438391509233043	7.10537281277665e-05	0.0978668982086389	925	44744	1	40	0	0.043927193416649	0.0321698038377765	0.0578550339818678	0.132958464154217	0.0813873528473764	0.206974205299328	5.20167954654757e-05	3.82250562503268e-05	7.05204459045807e-05	0.00200830744871861	0.267923065599868	0.358564198803636
Serotype_3	Population_S	0.0068394044181332	0.00166667292466383	0.0978668982086389	925	44744	1	9	0	0.0102860677374376	0.00507124542071105	0.0181631758308366	0.132958464154217	0.0813873528473764	0.206974205299328	0.00164820468344657	0.0012163068672458	0.00222894893980636	0.503942026028802	0.0110809031237994	0.358564198803636
Serotype_4	Population_S	0.00771801420487464	0.000624277781675576	0.0978668982086389	925	44744	1	6	0	0.0072018241239642	0.00301779279299322	0.0138938157583638	0.132958464154217	0.0813873528473764	0.206974205299328	0.000581577710132851	0.000424864771222456	0.000789824645956144	0.0668812037926047	0.0683991530631067	0.358564198803636
Serotype_5	Population_S	0.0397939326008782	0.000361271220343049	0.0978668982086389	925	44744	1	25	0	0.0275818779269018	0.0184451358083478	0.0393105363174747	0.132958464154217	0.0813873528473764	0.206974205299328	0.000280189243545696	0.000202393196812921	0.000384094158184984	0.306882327928226	0.224435195032588	0.358564198803636
Serotype_6	Population_S	0.0377073219628073	0.0551160483973277	0.0978668982086389	925	44744	1	31	11	0.0345404358687697	0.0248636382644838	0.0466029151956705	0.132958464154217	0.0813873528473764	0.206974205299328	0.0511536943694845	0.0387478579765311	0.0673459199702064	0.08398597219822	0.0718911123540436	0.358564198803636
Serotype_7	Population_S	0.0112767647369765	1.69363031133799e-05	0.0978668982086389	925	44744	1	12	0	0.013640509816004	0.00739692757648346	0.0226646984750279	0.132958464154217	0.0813873528473764	0.206974205299328	1.39089866574858e-05	9.10214005873963e-06	2.19695732055648e-05	0.209611988381457	0.178747182051938	0.358564198803636
Serotype_8	Population_S	0.0313629195443355	0.00609865355644351	0.0978668982086389	925	44744	1	26	2	0.0297488399739285	0.0202131847323206	0.0414705709998448	0.132958464154217	0.0813873528473764	0.206974205299328	0.00603879161204174	0.00450197714951428	0.0079008874266026	0.0514645828212924	0.00981560009069849	0.358564198803636
Serotype_9	Population_S	0.0145676797721535	0.00768771721786772	0.0978668982086389	925	44744	1	17	0	0.0182753802210472	0.0110767396805827	0.0280526663689086	0.132958464154217	0.0813873528473764	0.206974205299328	0.00675694860442356	0.00506721565131642	0.00883160864048791	0.254515510148777	0.121072170979557	0.358564198803636
Serotype_10	Population_S	0.0359309918363579	0.00915736905140876	0.0978668982086389	925	44744	1	35	1	0.0376724407445702	0.0269098998480807	0.0505433696700047	0.132958464154217	0.0813873528473764	0.206974205299328	0.0082163744538578	0.00621472054750483	0.0107861084766282	0.0484664858722388	0.102758182210227	0.358564198803636
Serotype_11	Population_S	0.0263970771455206	0.00522944348484999	0.0978668982086389	925	44744	1	25	0	0.0268934627471412	0.0179324893239577	0.038303972863082	0.132958464154217	0.0813873528473764	0.206974205299328	0.00487202874641886	0.00361226881702506	0.00655189242901793	0.0188045668421589	0.0683466107754254	0.358564198803636
Serotype_12	Population_S	0.046627759677358	0.00171333895893638	0.0978668982086389	925	44744	1	43	0	0.0468062463817584	0.0343776245575049	0.0615010234037448	0.132958464154217	0.0813873528473764	0.206974205299328	0.00149725683293622	0.00110914895281043	0.00197976180231969	0.00382790650109543	0.126117558275976	0.358564198803636
Serotype_13	Population_S	0.0335354746202938	0.0211797975556686	0.0978668982086389	925	44744	1	34	1	0.0345114300895234	0.0244738755128175	0.0465548988567726	0.132958464154217	0.0813873528473764	0.206974205299328	0.0190169945513177	0.0144103093434709	0.024745261222286	0.029102181504209	0.102116320926406	0.358564198803636
Serotype_14	Population_S	0.0245192178408615	1.51053280711885e-05	0.0978668982086389	925	44744	1	18	0	0.0201624374554479	0.0124285274052597	0.0305995542818672	0.132958464154217	0.0813873528473764	0.206974205299328	1.38584668774417e-05	9.60248219858547e-06	1.99049624966158e-05	0.177688391762359	0.082544462978267	0.358564198803636
Serotype_15	Population_S	0.0484469303279184	0.00159293845675666	0.0978668982086389	925	44744	1	43	0	0.046578861837296	0.0342323982888084	0.0617396881294645	0.132958464154217	0.0813873528473764	0.206974205299328	0.00136789780107605	0.00100960397779988	0.00182389032482812	0.0385590682005687	0.141273917222643	0.358564198803636
Serotype_16	Population_S	0.0203018974279985	2.15697089724176e-05	0.0978668982086389	925	44744	1	24	0	0.0266687731754192	0.0175731045631381	0.038663233464748	0.132958464154217	0.0813873528473764	0.206974205299328	1.79975959385049e-05	1.26896853328877e-05	2.5451226639741e-05	0.313609886465099	0.165607845635773	0.358564198803636
Serotype_17	Population_S	0.0305970499874093	4.96360232812137e-05	0.0978668982086389	925	44744	1	26	0	0.0288222336793538	0.0192809642525767	0.0409545004781373	0.132958464154217	0.0813873528473764	0.206974205299328	3.84793156633784e-05	2.72757253718684e-05	5.37476724380979e-05	0.0580061250606107	0.224770376035704	0.358564198803636
Serotype_18	Population_S	0.0413732576416805	0.0284992836819387	0.0978668982086389	925	44744	1	29	11	0.0377537880653124	0.0269537626960679	0.050874727039904	0.132958464154217	0.0813873528473764	0.206974205299328	0.0245787519533217	0.0184562071574966	0.0319522972292769	0.0874833112663038	0.137565974372249	0.358564198803636
Serotype_19	Population_S	0.0408822249504738	0.00499501697873601	0.0978668982086389	925	44744	1	39	0	0.0417427386027299	0.0301592984850392	0.0551240102053571	0.132958464154217	0.0813873528473764	0.206974205299328	0.00415461604499282	0.00307275702640689	0.00550680619628927	0.0210486012759477	0.168247863284713	0.358564198803636
Serotype_20	Population_S	0.0236852566013113	0.0261759830892973	0.0978668982086389	925	44744	1	17	4	0.0201840602402526	0.0128556984112952	0.0296228554910799	0.132958464154217	0.0813873528473764	0.206974205299328	0.0244249330292714	0.0182691525923247	0.0321660643182578	0.147821761866189	0.0668952930651098	0.358564198803636
Serotype_1	Population_T	0.0488010934786871	0.00192366131736158	0.252401668169606	1044	19546	1	49	1	0.0477308820872874	0.0361286277026209	0.0617618008016756	0.37087187899503	0.22381617000271	0.599608308592645	0.00173321520155694	0.00128680277912958	0.00231334817707903	0.0219300699044187	0.0990018950247726	0.469371742605979
Serotype_2	Population_T	0.0399493602802977	7.10537281277665e-05	0.252401668169606	1044	19546	1	41	0	0.0397886520346576	0.0290213180776571	0.0527475529478293	0.37087187899503	0.22381617000271	0.599608308592645	5.20167954654757e-05	3.82250562503268e-05	7.05204459045807e-05	0.00402279897631666	0.267923065599868	0.469371742605979
Serotype_3	Population_T	0.0214760850300081	0.00166667292466383	0.252401668169606	1044	19546	1	18	0	0.0176715073514923	0.0109571398615665	0.0267600771194165	0.37087187899503	0.22381617000271	0.599608308592645	0.00164820468344657	0.0012163068672458	0.00222894893980636	0.1771541541766	0.0110809031237994	0.469371742605979
Serotype_4	Population_T	0.0340041793650016	0.000624277781675576	0.252401668169606	1044	19546	1	27	0	0.0262905961263462	0.0179015691589801	0.0370534925613231	0.37087187899503	0.22381617000271	0.599608308592645	0.000581577710132851	0.000424864771222456	0.000789824645956144	0.226842211242848	0.0683991530631067	0.469371742605979
Serotype_5	Population_T	0.0337139183073305	0.000361271220343049	0.252401668169606	1044	19546	1	29	0	0.0283419508873465	0.0193062990993167	0.0394724229144482	0.37087187899503	0.22381617000271	0.599608308592645	0.000280189243545696	0.000202393196812921	0.000384094158184984	0.159339753125519	0.224435195032588	0.469371742605979
Serotype_6	Population_T	0.0190207382664084	0.0551160483973277	0.252401668169606	1044	19546	1	23	9	0.0229537821709171	0.015710753218682	0.0322238977643809	0.37087187899503	0.22381617000271	0.599608308592645	0.0511536943694845	0.0387478579765311	0.0673459199702064	0.206776616628733	0.0718911123540436	0.469371742605979
Serotype_7	Population_T	0.00704124174080789	1.69363031133799e-05	0.252401668169606	1044	19546	1	9	0	0.00921538306414846	0.00464096895994364	0.0161856450951326	0.37087187899503	0.22381617000271	0.599608308592645	1.39089866574858e-05	9.10214005873963e-06	2.19695732055648e-05	0.308772430115589	0.178747182051938	0.469371742605979
Serotype_8	Population_T	0.0226627532974817	0.00609865355644351	0.252401668169606	1044	19546	1	26	0	0.0244129832479618	0.0162986881307884	0.0346927039705116	0.37087187899503	0.22381617000271	0.599608308592645	0.00603879161204174	0.00450197714951428	0.0079008874266026	0.0772293607712103	0.00981560009069849	0.469371742605979
Serotype_9	Population_T	0.00685721930349246	0.00768771721786772	0.252401668169606	1044	19546	1	6	0	0.00608199867646637	0.00259305591466023	0.0118728297793283	0.37087187899503	0.22381617000271	0.599608308592645	0.00675694860442356	0.00506721565131642	0.00883160864048791	0.113051747758929	0.121072170979557	0.469371742605979
Serotype_10	Population_T	0.0274680891190656	0.00915736905140876	0.252401668169606	1044	19546	1	28	3	0.0285584283238561	0.0200380221896988	0.039224393792406	0.37087187899503	0.22381617000271	0.599608308592645	0.0082163744538578	0.00621472054750483	0.0107861084766282	0.0396947599836399	0.102758182210227	0.469371742605979
Serotype_11	Population_T	0.0169111283263192	0.00522944348484999	0.252401668169606	1044	19546	1	23	3	0.0245643418844825	0.0163271305900619	0.0350666397697872	0.37087187899503	0.22381617000271	0.599608308592645	0.00487202874641886	0.00361226881702506	0.00655189242901793	0.452554874546868	0.0683466107754254	0.469371742605979
Serotype_12	Population_T	0.0498014600132592	0.00171333895893638	0.252401668169606	1044	19546	1	40	1	0.0393283393906911	0.0287005895131649	0.0521081163669965	0.37087187899503	0.22381617000271	0.599608308592645	0.00149725683293622	0.00110914895281043	0.00197976180231969	0.21029746155594	0.126117558275976	0.469371742605979
Serotype_13	Population_T	0.00790350997122005	0.0211797975556686	0.252401668169606	1044	19546	1	10	3	0.0115089700814198	0.00634991827758576	0.0186571158489971	0.37087187899503	0.22381617000271	0.599608308592645	0.0190169945513177	0.0144103093434709	0.024745261222286	0.45618467280091	0.102116320926406	0.469371742605979
Serotype_14	Population_T	0.0152415267541073	1.51053280711885e-05	0.252401668169606	1044	19546	1	20	0	0.0197619487002534	0.0124924603714742	0.0293756202226434	0.37087187899503	0.22381617000271	0.599608308592645	1.38584668774417e-05	9.60248219858547e-06	1.99049624966158e-05	0.296585901076338	0.082544462978267	0.469371742605979
Serotype_15	Population_T	0.0143819874618202	0.00159293845675666	0.252401668169606	1044	19546	1	19	0	0.0186406799775738	0.0117175597936763	0.0278214672359462	0.37087187899503	0.22381617000271	0.599608308592645	0.00136789780107605	0.00100960397779988	0.00182389032482812	0.29611293481232	0.141273917222643	0.469371742605979
Serotype_16	Population_T	0.0252540509565733	2.15697089724176e-05	0.252401668169606	1044	19546	1	30	0	0.029261047378708	0.0201592574565475	0.0405495258430216	0.37087187899503	0.22381617000271	0.599608308592645	1.79975959385049e-05	1.26896853328877e-05	2.5451226639741e-05	0.158667471964204	0.165607845635773	0.469371742605979
Serotype_17	Population_T	0.0487577368621714	4.96360232812137e-05	0.252401668169606	1044	19546	1	51	0	0.0494784274447185	0.0375564075478076	0.0633554552298578	0.37087187899503	0.22381617000271	0.599608308592645	3.84793156633784e-05	2.72757253718684e-05	5.37476724380979e-05	0.0147810507404045	0.224770376035704	0.469371742605979
Serotype_18	Population_T	0.00866539515554905	0.0284992836819387	0.252401668169606	1044	19546	1	16	2	0.0152912088071331	0.00929120866205565	0.0234311857941556	0.37087187899503	0.22381617000271	0.599608308592645	0.0245787519533217	0.0184562071574966	0.0319522972292769	0.764629140696616	0.137565974372249	0.469371742605979
Serotype_19	Population_T	0.037774785712827	0.00499501697873601	0.252401668169606	1044	19546	1	39	2	0.03865617467999	0.0281950090493848	0.0512612723709098	0.37087187899503	0.22381617000271	0.599608308592645	0.00415461604499282	0.00307275702640689	0.00550680619628927	0.0233327324174267	0.168247863284713	0.469371742605979
Serotype_20	Population_T	0.0347199444542639	0.0261759830892973	0.252401668169606	1044	19546	1	38	2	0.0332804828394145	0.0242268903194628	0.0446355674700037	0.37087187899503	0.22381617000271	0.599608308592645	0.0244249330292714	0.0182691525923247	0.0321660643182578	0.0414592142203898	0.0668952930651098	0.469371742605979
